method,j,r,window,trial,arm,S,detected,score,pvalue,jaccard,recall,precision
fgss,3,2.0,2023-Q4,17,injected,"{'syndicate': [2987.0], 'new_renewal': ['Renewal'], 'peril_type': ['Tropical Cyclone - Wind (TC)']}",False,9.304794254498432,0.61,0.2727272727272727,1.0,0.2727272727272727
fgss,3,2.0,2024-Q1,17,clean,"{'syndicate': [2987.0], 'new_renewal': ['Renewal'], 'peril_type': ['Tropical Cyclone - Wind (TC)']}",False,10.537852942346325,0.48,,,
fgss,3,2.0,2024-Q1,17,injected,"{'syndicate': [2987.0], 'new_renewal': ['Renewal'], 'peril_type': ['Tropical Cyclone - Wind (TC)']}",False,9.30914196295094,0.61,0.0769230769230769,0.3333333333333333,0.0909090909090909
fgss,3,2.0,2024-Q2,17,clean,"{'syndicate': [2987.0], 'new_renewal': ['Renewal'], 'peril_type': ['Tropical Cyclone - Wind (TC)']}",False,10.68048376815405,0.375,,,
fgss,3,2.0,2024-Q2,17,injected,"{'syndicate': [2987.0], 'new_renewal': ['Renewal'], 'peril_type': ['Tropical Cyclone - Wind (TC)']}",False,15.558626339659824,0.06,0.1538461538461538,0.6666666666666666,0.1666666666666666
fgss,3,2.0,2024-Q3,17,clean,"{'syndicate': [2987.0], 'new_renewal': ['Renewal'], 'peril_type': ['Tropical Cyclone - Wind (TC)']}",False,14.211894602587169,0.13,,,
fgss,3,2.0,2024-Q3,17,injected,"{'syndicate': [2987.0], 'new_renewal': ['Renewal'], 'peril_type': ['Tropical Cyclone - Wind (TC)']}",True,16.618633992532164,0.045,0.1333333333333333,0.6666666666666666,0.1428571428571428
fgss,3,2.0,2024-Q4,17,clean,"{'syndicate': [2987.0], 'new_renewal': ['Renewal'], 'peril_type': ['Tropical Cyclone - Wind (TC)']}",False,12.624186651400407,0.26,,,
fgss,3,2.0,2024-Q4,17,injected,"{'syndicate': [2987.0], 'new_renewal': ['Renewal'], 'peril_type': ['Tropical Cyclone - Wind (TC)']}",False,11.719608139876156,0.35,0.0,0.0,0.0
fgss,3,2.0,2022-Q1,18,clean,"{'syndicate': [2987.0], 'peril_type': ['Non-catastrophe - Fire (NC-F)'], 'new_renewal': ['Renewal']}",False,8.529264241105977,0.62,,,
fgss,3,2.0,2022-Q1,18,injected,"{'syndicate': [2987.0], 'peril_type': ['Non-catastrophe - Fire (NC-F)'], 'new_renewal': ['Renewal']}",False,13.919238008401122,0.105,0.125,0.6666666666666666,0.1333333333333333
fgss,3,2.0,2022-Q2,18,clean,"{'syndicate': [2987.0], 'peril_type': ['Non-catastrophe - Fire (NC-F)'], 'new_renewal': ['Renewal']}",False,13.519889185034229,0.16,,,
fgss,3,2.0,2022-Q2,18,injected,"{'syndicate': [2987.0], 'peril_type': ['Non-catastrophe - Fire (NC-F)'], 'new_renewal': ['Renewal']}",True,15.94707471193068,0.045,0.1666666666666666,1.0,0.1666666666666666
fgss,3,2.0,2022-Q3,18,clean,"{'syndicate': [2987.0], 'peril_type': ['Non-catastrophe - Fire (NC-F)'], 'new_renewal': ['Renewal']}",False,12.84900297695842,0.14,,,
fgss,3,2.0,2022-Q3,18,injected,"{'syndicate': [2987.0], 'peril_type': ['Non-catastrophe - Fire (NC-F)'], 'new_renewal': ['Renewal']}",False,13.40223939965025,0.12,0.25,1.0,0.25
fgss,3,2.0,2023-Q1,18,clean,"{'syndicate': [2987.0], 'peril_type': ['Non-catastrophe - Fire (NC-F)'], 'new_renewal': ['Renewal']}",False,12.11970762434732,0.295,,,
fgss,3,2.0,2023-Q1,18,injected,"{'syndicate': [2987.0], 'peril_type': ['Non-catastrophe - Fire (NC-F)'], 'new_renewal': ['Renewal']}",False,11.056674952563132,0.435,0.0909090909090909,0.3333333333333333,0.1111111111111111
fgss,3,2.0,2023-Q2,18,clean,"{'syndicate': [2987.0], 'peril_type': ['Non-catastrophe - Fire (NC-F)'], 'new_renewal': ['Renewal']}",True,17.004734957077584,0.04,,,
fgss,3,2.0,2023-Q2,18,injected,"{'syndicate': [2987.0], 'peril_type': ['Non-catastrophe - Fire (NC-F)'], 'new_renewal': ['Renewal']}",False,15.950212941387846,0.055,0.1538461538461538,0.6666666666666666,0.1666666666666666
fgss,3,2.0,2023-Q3,18,clean,"{'syndicate': [2987.0], 'peril_type': ['Non-catastrophe - Fire (NC-F)'], 'new_renewal': ['Renewal']}",False,13.804151370347045,0.14,,,
fgss,3,2.0,2023-Q3,18,injected,"{'syndicate': [2987.0], 'peril_type': ['Non-catastrophe - Fire (NC-F)'], 'new_renewal': ['Renewal']}",False,13.305139981052427,0.165,0.1818181818181818,0.6666666666666666,0.2
fgss,3,2.0,2023-Q4,18,clean,"{'syndicate': [2987.0], 'peril_type': ['Non-catastrophe - Fire (NC-F)'], 'new_renewal': ['Renewal']}",False,15.130287336519569,0.105,,,
fgss,3,2.0,2023-Q4,18,injected,"{'syndicate': [2987.0], 'peril_type': ['Non-catastrophe - Fire (NC-F)'], 'new_renewal': ['Renewal']}",False,14.962695042593698,0.11,0.1333333333333333,0.6666666666666666,0.1428571428571428
fgss,3,2.0,2024-Q1,18,clean,"{'syndicate': [2987.0], 'peril_type': ['Non-catastrophe - Fire (NC-F)'], 'new_renewal': ['Renewal']}",False,11.928513602256483,0.335,,,
fgss,3,2.0,2024-Q1,18,injected,"{'syndicate': [2987.0], 'peril_type': ['Non-catastrophe - Fire (NC-F)'], 'new_renewal': ['Renewal']}",False,13.765570979618133,0.195,0.0,0.0,0.0
fgss,3,2.0,2024-Q2,18,clean,"{'syndicate': [2987.0], 'peril_type': ['Non-catastrophe - Fire (NC-F)'], 'new_renewal': ['Renewal']}",False,9.547123622957416,0.505,,,
fgss,3,2.0,2024-Q2,18,injected,"{'syndicate': [2987.0], 'peril_type': ['Non-catastrophe - Fire (NC-F)'], 'new_renewal': ['Renewal']}",False,7.817762870095176,0.725,0.1818181818181818,0.6666666666666666,0.2
fgss,3,2.0,2024-Q3,18,clean,"{'syndicate': [2987.0], 'peril_type': ['Non-catastrophe - Fire (NC-F)'], 'new_renewal': ['Renewal']}",False,12.106385547611255,0.3,,,
fgss,3,2.0,2024-Q3,18,injected,"{'syndicate': [2987.0], 'peril_type': ['Non-catastrophe - Fire (NC-F)'], 'new_renewal': ['Renewal']}",False,12.274224850891947,0.28,0.1666666666666666,0.6666666666666666,0.1818181818181818
fgss,3,2.0,2024-Q4,18,clean,"{'syndicate': [2987.0], 'peril_type': ['Non-catastrophe - Fire (NC-F)'], 'new_renewal': ['Renewal']}",False,11.13626648259256,0.405,,,
fgss,3,2.0,2024-Q4,18,injected,"{'syndicate': [2987.0], 'peril_type': ['Non-catastrophe - Fire (NC-F)'], 'new_renewal': ['Renewal']}",False,12.78322891972292,0.24,0.25,1.0,0.25
fgss,3,2.0,2022-Q1,19,clean,"{'placing_basis_group': ['OPEN MARKET'], 'syndicate': [2987.0], 'leader_status': ['FOLLOW']}",False,8.734736499824113,0.6,,,
fgss,3,2.0,2022-Q1,19,injected,"{'placing_basis_group': ['OPEN MARKET'], 'syndicate': [2987.0], 'leader_status': ['FOLLOW']}",True,17.801233640448526,0.01,0.2307692307692307,1.0,0.2307692307692307
fgss,3,2.0,2022-Q2,19,clean,"{'placing_basis_group': ['OPEN MARKET'], 'syndicate': [2987.0], 'leader_status': ['FOLLOW']}",False,11.79009858004483,0.3,,,
fgss,3,2.0,2022-Q2,19,injected,"{'placing_basis_group': ['OPEN MARKET'], 'syndicate': [2987.0], 'leader_status': ['FOLLOW']}",False,14.31935017807064,0.09,0.1538461538461538,0.6666666666666666,0.1666666666666666
fgss,3,2.0,2022-Q3,19,clean,"{'placing_basis_group': ['OPEN MARKET'], 'syndicate': [2987.0], 'leader_status': ['FOLLOW']}",False,11.257507331088878,0.265,,,
fgss,3,2.0,2022-Q3,19,injected,"{'placing_basis_group': ['OPEN MARKET'], 'syndicate': [2987.0], 'leader_status': ['FOLLOW']}",False,11.425272454935415,0.26,0.1666666666666666,0.6666666666666666,0.1818181818181818
fgss,3,2.0,2022-Q4,19,clean,"{'placing_basis_group': ['OPEN MARKET'], 'syndicate': [2987.0], 'leader_status': ['FOLLOW']}",True,15.6267207499634,0.045,,,
fgss,3,2.0,2022-Q4,19,injected,"{'placing_basis_group': ['OPEN MARKET'], 'syndicate': [2987.0], 'leader_status': ['FOLLOW']}",True,19.269931315483163,0.005,0.1764705882352941,1.0,0.1764705882352941
fgss,3,2.0,2023-Q1,19,clean,"{'placing_basis_group': ['OPEN MARKET'], 'syndicate': [2987.0], 'leader_status': ['FOLLOW']}",False,6.190341740796228,0.9,,,
fgss,3,2.0,2023-Q1,19,injected,"{'placing_basis_group': ['OPEN MARKET'], 'syndicate': [2987.0], 'leader_status': ['FOLLOW']}",False,5.9293460314011615,0.905,0.0769230769230769,0.3333333333333333,0.0909090909090909
fgss,3,2.0,2023-Q2,19,clean,"{'placing_basis_group': ['OPEN MARKET'], 'syndicate': [2987.0], 'leader_status': ['FOLLOW']}",False,13.73251379401668,0.15,,,
fgss,3,2.0,2023-Q2,19,injected,"{'placing_basis_group': ['OPEN MARKET'], 'syndicate': [2987.0], 'leader_status': ['FOLLOW']}",True,16.366910062367705,0.04,0.1,0.6666666666666666,0.1052631578947368
fgss,3,2.0,2023-Q3,19,clean,"{'placing_basis_group': ['OPEN MARKET'], 'syndicate': [2987.0], 'leader_status': ['FOLLOW']}",False,14.668619588366536,0.085,,,
fgss,3,2.0,2023-Q3,19,injected,"{'placing_basis_group': ['OPEN MARKET'], 'syndicate': [2987.0], 'leader_status': ['FOLLOW']}",True,16.767504164535403,0.025,0.1538461538461538,0.6666666666666666,0.1666666666666666
fgss,3,2.0,2023-Q4,19,clean,"{'placing_basis_group': ['OPEN MARKET'], 'syndicate': [2987.0], 'leader_status': ['FOLLOW']}",True,22.89269035375334,0.005,,,
fgss,3,2.0,2023-Q4,19,injected,"{'placing_basis_group': ['OPEN MARKET'], 'syndicate': [2987.0], 'leader_status': ['FOLLOW']}",True,21.66615626527475,0.01,0.25,1.0,0.25
fgss,3,2.0,2024-Q1,19,clean,"{'placing_basis_group': ['OPEN MARKET'], 'syndicate': [2987.0], 'leader_status': ['FOLLOW']}",False,11.516476529330092,0.38,,,
fgss,3,2.0,2024-Q1,19,injected,"{'placing_basis_group': ['OPEN MARKET'], 'syndicate': [2987.0], 'leader_status': ['FOLLOW']}",False,8.756051068486924,0.685,0.1428571428571428,0.6666666666666666,0.1538461538461538
fgss,3,2.0,2024-Q2,19,clean,"{'placing_basis_group': ['OPEN MARKET'], 'syndicate': [2987.0], 'leader_status': ['FOLLOW']}",False,14.896318262424655,0.075,,,
fgss,3,2.0,2024-Q2,19,injected,"{'placing_basis_group': ['OPEN MARKET'], 'syndicate': [2987.0], 'leader_status': ['FOLLOW']}",False,13.426350134110791,0.13,0.2307692307692307,1.0,0.2307692307692307
fgss,3,2.0,2024-Q3,19,clean,"{'placing_basis_group': ['OPEN MARKET'], 'syndicate': [2987.0], 'leader_status': ['FOLLOW']}",False,9.333364050082142,0.575,,,
fgss,3,2.0,2024-Q3,19,injected,"{'placing_basis_group': ['OPEN MARKET'], 'syndicate': [2987.0], 'leader_status': ['FOLLOW']}",False,10.303410348645045,0.5,0.1052631578947368,0.6666666666666666,0.1111111111111111
fgss,3,2.0,2024-Q4,19,clean,"{'placing_basis_group': ['OPEN MARKET'], 'syndicate': [2987.0], 'leader_status': ['FOLLOW']}",False,9.85139263494819,0.59,,,
fgss,3,2.0,2024-Q4,19,injected,"{'placing_basis_group': ['OPEN MARKET'], 'syndicate': [2987.0], 'leader_status': ['FOLLOW']}",False,9.55064688770987,0.625,0.3,1.0,0.3
fgss,3,3.0,2022-Q2,0,clean,"{'leader_status': ['FOLLOW'], 'placing_basis_group': ['OPEN MARKET'], 'peril_type': ['Severe Storm - Severe Thunderstorm (ST)']}",False,14.406327997631614,0.09,,,
fgss,3,3.0,2022-Q2,0,injected,"{'leader_status': ['FOLLOW'], 'placing_basis_group': ['OPEN MARKET'], 'peril_type': ['Severe Storm - Severe Thunderstorm (ST)']}",False,14.272704118664809,0.095,0.1666666666666666,0.6666666666666666,0.1818181818181818
fgss,3,3.0,2023-Q1,0,clean,"{'leader_status': ['FOLLOW'], 'placing_basis_group': ['OPEN MARKET'], 'peril_type': ['Severe Storm - Severe Thunderstorm (ST)']}",True,19.339192223842577,0.02,,,
fgss,3,3.0,2023-Q1,0,injected,"{'leader_status': ['FOLLOW'], 'placing_basis_group': ['OPEN MARKET'], 'peril_type': ['Severe Storm - Severe Thunderstorm (ST)']}",True,18.574036541930862,0.02,0.1428571428571428,0.6666666666666666,0.1538461538461538
fgss,3,3.0,2023-Q2,0,clean,"{'leader_status': ['FOLLOW'], 'placing_basis_group': ['OPEN MARKET'], 'peril_type': ['Severe Storm - Severe Thunderstorm (ST)']}",False,12.909921175846812,0.2,,,
fgss,3,3.0,2023-Q2,0,injected,"{'leader_status': ['FOLLOW'], 'placing_basis_group': ['OPEN MARKET'], 'peril_type': ['Severe Storm - Severe Thunderstorm (ST)']}",False,12.32617101216652,0.24,0.0769230769230769,0.3333333333333333,0.0909090909090909
fgss,3,3.0,2023-Q3,0,clean,"{'leader_status': ['FOLLOW'], 'placing_basis_group': ['OPEN MARKET'], 'peril_type': ['Severe Storm - Severe Thunderstorm (ST)']}",False,13.011444817496164,0.19,,,
fgss,3,3.0,2023-Q3,0,injected,"{'leader_status': ['FOLLOW'], 'placing_basis_group': ['OPEN MARKET'], 'peril_type': ['Severe Storm - Severe Thunderstorm (ST)']}",False,13.12534272290742,0.175,0.25,1.0,0.25
fgss,3,3.0,2023-Q4,0,clean,"{'leader_status': ['FOLLOW'], 'placing_basis_group': ['OPEN MARKET'], 'peril_type': ['Severe Storm - Severe Thunderstorm (ST)']}",False,9.11165107646078,0.645,,,
fgss,3,3.0,2023-Q4,0,injected,"{'leader_status': ['FOLLOW'], 'placing_basis_group': ['OPEN MARKET'], 'peril_type': ['Severe Storm - Severe Thunderstorm (ST)']}",True,20.580030394059687,0.01,0.2307692307692307,1.0,0.2307692307692307
fgss,3,3.0,2024-Q1,0,clean,"{'leader_status': ['FOLLOW'], 'placing_basis_group': ['OPEN MARKET'], 'peril_type': ['Severe Storm - Severe Thunderstorm (ST)']}",False,12.050386388411766,0.325,,,
fgss,3,3.0,2024-Q1,0,injected,"{'leader_status': ['FOLLOW'], 'placing_basis_group': ['OPEN MARKET'], 'peril_type': ['Severe Storm - Severe Thunderstorm (ST)']}",False,11.148898078865654,0.415,0.0769230769230769,0.3333333333333333,0.0909090909090909
fgss,3,3.0,2024-Q2,0,clean,"{'leader_status': ['FOLLOW'], 'placing_basis_group': ['OPEN MARKET'], 'peril_type': ['Severe Storm - Severe Thunderstorm (ST)']}",False,7.72744689679464,0.745,,,
fgss,3,3.0,2024-Q2,0,injected,"{'leader_status': ['FOLLOW'], 'placing_basis_group': ['OPEN MARKET'], 'peril_type': ['Severe Storm - Severe Thunderstorm (ST)']}",False,7.882170560890556,0.72,0.1538461538461538,0.6666666666666666,0.1666666666666666
fgss,3,3.0,2024-Q3,0,clean,"{'leader_status': ['FOLLOW'], 'placing_basis_group': ['OPEN MARKET'], 'peril_type': ['Severe Storm - Severe Thunderstorm (ST)']}",False,11.150508553273095,0.415,,,
fgss,3,3.0,2024-Q3,0,injected,"{'leader_status': ['FOLLOW'], 'placing_basis_group': ['OPEN MARKET'], 'peril_type': ['Severe Storm - Severe Thunderstorm (ST)']}",False,12.489332537650046,0.28,0.0714285714285714,0.3333333333333333,0.0833333333333333
fgss,3,3.0,2024-Q4,0,clean,"{'leader_status': ['FOLLOW'], 'placing_basis_group': ['OPEN MARKET'], 'peril_type': ['Severe Storm - Severe Thunderstorm (ST)']}",False,9.35478273739831,0.655,,,
fgss,3,3.0,2024-Q4,0,injected,"{'leader_status': ['FOLLOW'], 'placing_basis_group': ['OPEN MARKET'], 'peril_type': ['Severe Storm - Severe Thunderstorm (ST)']}",False,10.80321714163244,0.43,0.0833333333333333,0.3333333333333333,0.1
fgss,3,3.0,2022-Q1,2,clean,"{'risk_code': ['P2'], 'new_renewal': ['Renewal'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,11.01673577896427,0.365,,,
fgss,3,3.0,2022-Q1,2,injected,"{'risk_code': ['P2'], 'new_renewal': ['Renewal'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,12.21472054390972,0.225,0.2727272727272727,1.0,0.2727272727272727
fgss,3,3.0,2022-Q2,2,clean,"{'risk_code': ['P2'], 'new_renewal': ['Renewal'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,10.183327900176051,0.49,,,
fgss,3,3.0,2022-Q2,2,injected,"{'risk_code': ['P2'], 'new_renewal': ['Renewal'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,10.828427330722308,0.37,0.1666666666666666,0.6666666666666666,0.1818181818181818
fgss,3,3.0,2022-Q3,2,clean,"{'risk_code': ['P2'], 'new_renewal': ['Renewal'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,10.372277303635546,0.36,,,
fgss,3,3.0,2022-Q3,2,injected,"{'risk_code': ['P2'], 'new_renewal': ['Renewal'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,14.45327689335534,0.08,0.2307692307692307,1.0,0.2307692307692307
fgss,3,3.0,2022-Q4,2,clean,"{'risk_code': ['P2'], 'new_renewal': ['Renewal'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,14.995460413373983,0.06,,,
fgss,3,3.0,2022-Q4,2,injected,"{'risk_code': ['P2'], 'new_renewal': ['Renewal'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,12.628171582356682,0.2,0.2307692307692307,1.0,0.2307692307692307
fgss,3,3.0,2023-Q1,2,clean,"{'risk_code': ['P2'], 'new_renewal': ['Renewal'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,6.915493340981387,0.865,,,
fgss,3,3.0,2023-Q1,2,injected,"{'risk_code': ['P2'], 'new_renewal': ['Renewal'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,12.57370322689679,0.26,0.3333333333333333,1.0,0.3333333333333333
fgss,3,3.0,2023-Q2,2,clean,"{'risk_code': ['P2'], 'new_renewal': ['Renewal'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,12.881225851599972,0.205,,,
fgss,3,3.0,2023-Q2,2,injected,"{'risk_code': ['P2'], 'new_renewal': ['Renewal'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",True,16.296992819036042,0.04,0.2142857142857142,1.0,0.2142857142857142
fgss,3,3.0,2023-Q3,2,clean,"{'risk_code': ['P2'], 'new_renewal': ['Renewal'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,14.432004455354445,0.1,,,
fgss,3,3.0,2023-Q3,2,injected,"{'risk_code': ['P2'], 'new_renewal': ['Renewal'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,12.632702084435351,0.205,0.2142857142857142,1.0,0.2142857142857142
fgss,3,3.0,2023-Q4,2,clean,"{'risk_code': ['P2'], 'new_renewal': ['Renewal'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,13.357841686866626,0.185,,,
fgss,3,3.0,2023-Q4,2,injected,"{'risk_code': ['P2'], 'new_renewal': ['Renewal'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,13.054081811296454,0.195,0.2142857142857142,1.0,0.2142857142857142
fgss,3,3.0,2024-Q1,2,clean,"{'risk_code': ['P2'], 'new_renewal': ['Renewal'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,14.410365454978246,0.15,,,
fgss,3,3.0,2024-Q1,2,injected,"{'risk_code': ['P2'], 'new_renewal': ['Renewal'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,8.681782354406796,0.695,0.3333333333333333,1.0,0.3333333333333333
fgss,3,3.0,2024-Q2,2,clean,"{'risk_code': ['P2'], 'new_renewal': ['Renewal'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,11.039493610435592,0.34,,,
fgss,3,3.0,2024-Q2,2,injected,"{'risk_code': ['P2'], 'new_renewal': ['Renewal'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,11.586956665772233,0.295,0.2727272727272727,1.0,0.2727272727272727
fgss,3,3.0,2024-Q3,2,clean,"{'risk_code': ['P2'], 'new_renewal': ['Renewal'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,12.612011492993284,0.275,,,
fgss,3,3.0,2024-Q3,2,injected,"{'risk_code': ['P2'], 'new_renewal': ['Renewal'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,9.9000492601899,0.53,0.2,1.0,0.2
fgss,3,3.0,2024-Q4,2,clean,"{'risk_code': ['P2'], 'new_renewal': ['Renewal'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,12.571915014507972,0.27,,,
fgss,3,3.0,2024-Q4,2,injected,"{'risk_code': ['P2'], 'new_renewal': ['Renewal'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,12.05888558393605,0.305,0.1764705882352941,1.0,0.1764705882352941
fgss,3,3.0,2022-Q1,3,clean,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'risk_code': ['P2'], 'syndicate': [1618.0]}",False,13.632483469855131,0.115,,,
fgss,3,3.0,2022-Q1,3,injected,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'risk_code': ['P2'], 'syndicate': [1618.0]}",True,26.684887893696267,0.005,0.2142857142857142,1.0,0.2142857142857142
fgss,3,3.0,2022-Q2,3,clean,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'risk_code': ['P2'], 'syndicate': [1618.0]}",False,10.1441913802741,0.5,,,
fgss,3,3.0,2022-Q2,3,injected,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'risk_code': ['P2'], 'syndicate': [1618.0]}",False,12.506252168178818,0.205,0.2727272727272727,1.0,0.2727272727272727
fgss,3,3.0,2022-Q3,3,clean,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'risk_code': ['P2'], 'syndicate': [1618.0]}",False,13.416969558162856,0.115,,,
fgss,3,3.0,2022-Q3,3,injected,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'risk_code': ['P2'], 'syndicate': [1618.0]}",True,23.813937106826835,0.005,0.25,1.0,0.25
fgss,3,3.0,2022-Q4,3,clean,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'risk_code': ['P2'], 'syndicate': [1618.0]}",True,18.75943311478605,0.005,,,
fgss,3,3.0,2022-Q4,3,injected,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'risk_code': ['P2'], 'syndicate': [1618.0]}",True,26.965677773668943,0.005,0.2142857142857142,1.0,0.2142857142857142
fgss,3,3.0,2023-Q1,3,clean,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'risk_code': ['P2'], 'syndicate': [1618.0]}",False,10.410048292505012,0.51,,,
fgss,3,3.0,2023-Q1,3,injected,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'risk_code': ['P2'], 'syndicate': [1618.0]}",True,23.662398409342575,0.005,0.1363636363636363,1.0,0.1363636363636363
fgss,3,3.0,2023-Q2,3,clean,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'risk_code': ['P2'], 'syndicate': [1618.0]}",False,10.217821991638614,0.465,,,
fgss,3,3.0,2023-Q2,3,injected,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'risk_code': ['P2'], 'syndicate': [1618.0]}",False,15.55543563141758,0.065,0.2727272727272727,1.0,0.2727272727272727
fgss,3,3.0,2023-Q3,3,clean,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'risk_code': ['P2'], 'syndicate': [1618.0]}",False,13.054669640663375,0.185,,,
fgss,3,3.0,2023-Q3,3,injected,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'risk_code': ['P2'], 'syndicate': [1618.0]}",True,27.199829192206273,0.005,0.2142857142857142,1.0,0.2142857142857142
fgss,3,3.0,2023-Q4,3,clean,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'risk_code': ['P2'], 'syndicate': [1618.0]}",False,11.524102917656055,0.335,,,
fgss,3,3.0,2023-Q4,3,injected,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'risk_code': ['P2'], 'syndicate': [1618.0]}",False,10.642529653702171,0.435,0.2727272727272727,1.0,0.2727272727272727
fgss,3,3.0,2024-Q1,3,clean,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'risk_code': ['P2'], 'syndicate': [1618.0]}",True,16.55040847966484,0.025,,,
fgss,3,3.0,2024-Q1,3,injected,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'risk_code': ['P2'], 'syndicate': [1618.0]}",True,26.540619479067008,0.005,0.1666666666666666,1.0,0.1666666666666666
fgss,3,3.0,2024-Q2,3,clean,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'risk_code': ['P2'], 'syndicate': [1618.0]}",True,17.11226988664892,0.035,,,
fgss,3,3.0,2024-Q2,3,injected,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'risk_code': ['P2'], 'syndicate': [1618.0]}",True,26.109375076264865,0.005,0.2307692307692307,1.0,0.2307692307692307
fgss,3,3.0,2024-Q3,3,clean,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'risk_code': ['P2'], 'syndicate': [1618.0]}",False,11.462025205962744,0.385,,,
fgss,3,3.0,2024-Q3,3,injected,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'risk_code': ['P2'], 'syndicate': [1618.0]}",True,17.07773020863865,0.045,0.2,1.0,0.2
fgss,3,3.0,2024-Q4,3,clean,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'risk_code': ['P2'], 'syndicate': [1618.0]}",False,10.060673686676903,0.53,,,
fgss,3,3.0,2024-Q4,3,injected,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'risk_code': ['P2'], 'syndicate': [1618.0]}",False,16.320787725915785,0.055,0.1666666666666666,1.0,0.1666666666666666
fgss,3,3.0,2022-Q1,4,clean,"{'leader_status': ['FOLLOW'], 'syndicate': [2987.0], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,12.35309890591716,0.215,,,
fgss,3,3.0,2022-Q1,4,injected,"{'leader_status': ['FOLLOW'], 'syndicate': [2987.0], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,9.95835751967669,0.49,0.2307692307692307,1.0,0.2307692307692307
fgss,3,3.0,2022-Q2,4,clean,"{'leader_status': ['FOLLOW'], 'syndicate': [2987.0], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,9.18672017699402,0.65,,,
fgss,3,3.0,2022-Q2,4,injected,"{'leader_status': ['FOLLOW'], 'syndicate': [2987.0], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",True,15.897156051603442,0.045,0.1578947368421052,1.0,0.1578947368421052
fgss,3,3.0,2022-Q3,4,clean,"{'leader_status': ['FOLLOW'], 'syndicate': [2987.0], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,9.406409146152974,0.495,,,
fgss,3,3.0,2022-Q3,4,injected,"{'leader_status': ['FOLLOW'], 'syndicate': [2987.0], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,14.217398253525314,0.085,0.25,1.0,0.25
fgss,3,3.0,2022-Q4,4,clean,"{'leader_status': ['FOLLOW'], 'syndicate': [2987.0], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",True,17.894059249627745,0.01,,,
